ID=    0, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00
ID= 1127, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1128, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1129, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1130, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1131, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1132, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1133, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1134, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1135, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1136, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1137, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1138, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1139, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1140, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1141, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1142, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1143, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1144, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1145, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1146, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1147, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1148, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1149, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1150, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1151, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1152, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1153, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1154, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1155, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1156, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1157, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1158, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1159, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1160, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1161, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1162, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1163, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1164, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1165, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1166, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1167, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1168, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1169, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1170, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1171, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1172, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1173, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1174, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1175, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1176, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1177, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1178, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1179, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1180, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1181, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1182, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1183, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1184, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1185, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1186, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1187, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1188, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1189, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1190, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1191, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1192, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1193, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1194, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1195, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1196, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1197, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1198, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1199, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1200, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1201, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1202, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1203, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1204, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1205, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1206, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1207, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1208, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1209, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1210, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1211, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1212, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1213, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1214, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1215, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1216, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1217, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1218, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1219, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1220, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1221, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1222, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1223, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1224, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1225, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1226, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1227, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1228, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1229, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1230, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1231, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1232, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1233, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1234, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1235, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1236, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1237, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1238, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1239, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1240, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1241, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1242, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1243, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1244, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1245, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1246, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1247, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1248, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1249, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1250, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1251, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1252, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1253, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1254, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1255, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1256, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1257, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1258, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1259, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1260, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1261, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1262, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1263, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1264, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1265, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1266, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1267, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1268, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1269, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1270, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1271, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1272, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1273, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1274, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1275, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1276, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1277, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1278, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1279, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1280, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1281, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1282, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1283, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1284, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1285, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1286, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

classification accuracy=0.1406
